utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
123,Becky,1,more .,more .,1,1,1,2,1,1,1,Becky/020007.cha,798,24.233,hada .,vacuu .,dilly .,it's here .,Pingu's house ? it's here .,it's going round where ? Pingu's house ? it's here .
124,Becky,1,seesaw Margery Daw .,seesaw Margery Daw .,3,3,6,6,6,6,3,Becky/020007.cha,801,24.233,much ahead king's .,clifford's dee holders .,delivered louise bambi .,it's here .,Pingu's house ? it's here .,it's going round where ? Pingu's house ? it's here .
125,Becky,1,xxx [<] .,.,0,0,0,0,0,0,0,Becky/020007.cha,805,24.233,[<] .,[<] .,[<] .,.,it's here . .,Pingu's house ? it's here . .
126,Becky,1,xxx in house .,in house .,2,2,2,3,2,2,2,Becky/020007.cha,827,24.233,dog sliced .,beetle's macintosh .,mark buttom .,oh .,say hard . oh .,put him in . say hard . oh .
127,Becky,1,in house .,in house .,2,2,2,3,2,2,2,Becky/020007.cha,831,24.233,pedro tipper .,dam tellin .,plan pooed .,oh .,say hard . oh .,put him in . say hard . oh .
128,Becky,1,byebye .,byebye .,1,1,1,2,1,1,1,Becky/020007.cha,834,24.233,littler .,dih .,clara's .,oh .,say hard . oh .,put him in . say hard . oh .
129,Becky,1,crying .,crying .,1,2,1,1,1,1,1,Becky/020007.cha,841,24.233,choose .,squish .,sirens .,byebye .,oh . byebye .,say hard . oh . byebye .
130,Becky,1,crying .,crying .,1,2,1,1,1,1,1,Becky/020007.cha,847,24.233,round .,deluxe .,ny .,pardon ?,byebye . pardon ?,oh . byebye . pardon ?
131,Becky,1,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020007.cha,853,24.233,sheet .,messed .,cannot .,he's crying ?,pardon ? he's crying ?,byebye . pardon ? he's crying ?
132,Becky,1,Pingu [* 0is] crying .,Pingu crying .,2,3,3,3,3,3,2,Becky/020007.cha,859,24.233,blanket granny .,hammering important .,song's snowed .,why's he crying ?,he's crying ? why's he crying ?,pardon ? he's crying ? why's he crying ?
133,Becky,1,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020007.cha,865,24.233,camera .,v .,kitchens .,penguin's crying ?,why's he crying ? penguin's crying ?,he's crying ? why's he crying ? penguin's crying ?
134,Becky,1,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020007.cha,874,24.233,front .,huhuh .,waffles .,is he very sad ?,but why ? is he very sad ?,penguin's crying ? but why ? is he very sad ?
135,Becky,1,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020007.cha,882,24.233,retired .,venus .,bug .,oh .,is he very sad ? oh .,but why ? is he very sad ? oh .
136,Becky,1,Pingu .,Pingu .,1,1,2,2,2,2,1,Becky/020007.cha,891,24.233,ethan .,grasshopper .,sojourner .,.,oh . .,is he very sad ? oh . .
137,Becky,1,xxx .,.,0,0,0,0,0,0,0,Becky/020007.cha,894,24.233,.,.,.,.,oh . .,is he very sad ? oh . .
138,Becky,1,a tree .,a tree .,2,2,2,2,2,2,2,Becky/020007.cha,899,24.233,hear police .,hundreds tackle .,prod's eyelash .,and what's this ?,. and what's this ?,oh . . and what's this ?
139,Becky,1,xxx .,.,0,0,0,0,0,0,0,Becky/020007.cha,905,24.233,.,.,.,a tree ?,and what's this ? a tree ?,. and what's this ? a tree ?
140,Becky,1,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020007.cha,910,24.233,newquay .,greens .,swifts .,shall we put it on there ?,a tree ? shall we put it on there ?,and what's this ? a tree ? shall we put it on there ?
141,Becky,1,I [* 0am] doing .,I doing .,2,2,2,2,2,2,2,Becky/020007.cha,913,24.233,aw me's .,hula winter .,smallest beauty .,shall we put it on there ?,a tree ? shall we put it on there ?,and what's this ? a tree ? shall we put it on there ?
142,Becky,1,seesaw Margery Daw .,seesaw Margery Daw .,3,3,6,6,6,6,3,Becky/020007.cha,916,24.233,builder chalk gos .,silk morrisons jeeps .,hold hurricanes dots .,shall we put it on there ?,a tree ? shall we put it on there ?,and what's this ? a tree ? shall we put it on there ?
143,Becky,1,seesaw Margery Daw .,seesaw Margery Daw .,3,3,6,6,6,6,3,Becky/020007.cha,919,24.233,charles outside duster .,wished span beefburger .,upside sindy margaret .,shall we put it on there ?,a tree ? shall we put it on there ?,and what's this ? a tree ? shall we put it on there ?
144,Becky,1,xxx .,.,0,0,0,0,0,0,0,Becky/020007.cha,922,24.233,.,.,.,shall we put it on there ?,a tree ? shall we put it on there ?,and what's this ? a tree ? shall we put it on there ?
145,Becky,1,seesaw Margery Daw .,seesaw Margery Daw .,3,3,6,6,6,6,3,Becky/020007.cha,924,24.233,wow centre dome .,squinking tiel stained .,gadiga safey sukie .,shall we put it on there ?,a tree ? shall we put it on there ?,and what's this ? a tree ? shall we put it on there ?
146,Becky,1,xxx .,.,0,0,0,0,0,0,0,Becky/020007.cha,927,24.233,.,.,.,shall we put it on there ?,a tree ? shall we put it on there ?,and what's this ? a tree ? shall we put it on there ?
147,Becky,1,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020007.cha,932,24.233,dutch .,vroom .,overall .,do you like seesaws ?,shall we put it on there ? do you like seesaws ?,a tree ? shall we put it on there ? do you like seesaws ?
148,Becky,1,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020007.cha,941,24.233,wiggles .,stobo .,damp .,do you like going on them with your friends ?,do you ? do you like going on them with your friends ?,do you like seesaws ? do you ? do you like going on them with your friends ?
149,Becky,1,see(saw) Margery [*] .,see Margery .,2,2,4,4,4,4,2,Becky/020007.cha,947,24.233,okay sergeant [*] .,jumping slim [*] .,anthony slithery [*] .,do you ?,do you like going on them with your friends ? do you ?,do you ? do you like going on them with your friends ? do you ?
150,Becky,1,seesaw Margery Daw .,seesaw Margery Daw .,3,3,6,6,6,6,3,Becky/020007.cha,950,24.233,corner kicking walter .,pardon noise koalas .,tossed grief bats .,do you ?,do you like going on them with your friends ? do you ?,do you ? do you like going on them with your friends ? do you ?
151,Becky,1,xxx .,.,0,0,0,0,0,0,0,Becky/020007.cha,953,24.233,.,.,.,do you ?,do you like going on them with your friends ? do you ?,do you ? do you like going on them with your friends ? do you ?
152,Becky,1,seesaw Margery Daw .,seesaw Margery Daw .,3,3,6,6,6,6,3,Becky/020007.cha,955,24.233,moving underneath breath .,ception santa merrio .,aces played fishie .,do you ?,do you like going on them with your friends ? do you ?,do you ? do you like going on them with your friends ? do you ?
153,Becky,1,man seesaw Margery Daw .,man seesaw Margery Daw .,4,4,7,7,7,7,4,Becky/020007.cha,958,24.233,truck lollie jasmine cushion .,unattached rein shoppin grumms .,propeller trapeze connected okie .,do you ?,do you like going on them with your friends ? do you ?,do you ? do you like going on them with your friends ? do you ?
154,Becky,1,seesaw Margery Daw .,seesaw Margery Daw .,3,3,6,6,6,6,3,Becky/020007.cha,964,24.233,goes debby eucalyptus .,checking handle room's .,scoops rocks men .,the man ?,do you ? the man ?,do you like going on them with your friends ? do you ? the man ?
155,Becky,1,seesaw Margery Daw .,seesaw Margery Daw .,3,3,6,6,6,6,3,Becky/020007.cha,978,24.233,piglet cool gail .,demselves umbrellas delivered .,packet packed buntin .,do you wanna put him on ?,here's one man . do you wanna put him on ?,one of the man . here's one man . do you wanna put him on ?
156,Becky,1,xxx .,.,0,0,0,0,0,0,0,Becky/020007.cha,981,24.233,.,.,.,do you wanna put him on ?,here's one man . do you wanna put him on ?,one of the man . here's one man . do you wanna put him on ?
157,Becky,1,seesaw Margery Daw .,seesaw Margery Daw .,3,3,6,6,6,6,3,Becky/020007.cha,986,24.233,hahaha mole situation .,noodles visible eggnog .,peller orkney stirred .,okay ?,do you wanna put him on ? okay ?,here's one man . do you wanna put him on ? okay ?
158,Becky,1,xxx .,.,0,0,0,0,0,0,0,Becky/020007.cha,989,24.233,.,.,.,okay ?,do you wanna put him on ? okay ?,here's one man . do you wanna put him on ? okay ?
159,Becky,1,seesaw .,seesaw .,1,1,2,2,2,2,1,Becky/020007.cha,991,24.233,flour .,esau .,towards .,okay ?,do you wanna put him on ? okay ?,here's one man . do you wanna put him on ? okay ?
160,Becky,1,seesaw .,seesaw .,1,1,2,2,2,2,1,Becky/020007.cha,994,24.233,strummin .,patchy .,bluejay .,okay ?,do you wanna put him on ? okay ?,here's one man . do you wanna put him on ? okay ?
161,Becky,1,mhm .,mhm .,1,1,1,1,1,1,1,Becky/020007.cha,1001,24.233,hole .,dad .,drugstore .,do you wanna get Tiny_Tears Becky ?,okay ? do you wanna get Tiny_Tears Becky ?,do you wanna put him on ? okay ? do you wanna get Tiny_Tears Becky ?
162,Becky,1,doing .,doing .,1,2,1,1,1,1,1,Becky/020007.cha,1007,24.233,somersault .,newport .,tinkertoy .,go on then .,do you wanna get Tiny_Tears Becky ? go on then .,okay ? do you wanna get Tiny_Tears Becky ? go on then .
163,Becky,1,I doing .,I doing .,2,2,2,2,2,2,2,Becky/020007.cha,1010,24.233,chewstick flusher .,vel everybody's .,covering fortnight .,go on then .,do you wanna get Tiny_Tears Becky ? go on then .,okay ? do you wanna get Tiny_Tears Becky ? go on then .
164,Becky,1,mine .,mine .,1,1,1,2,1,1,1,Becky/020007.cha,1013,24.233,bronwyn .,movem .,rubbers .,go on then .,do you wanna get Tiny_Tears Becky ? go on then .,okay ? do you wanna get Tiny_Tears Becky ? go on then .
165,Becky,1,mine .,mine .,1,1,1,2,1,1,1,Becky/020007.cha,1016,24.233,brrr .,booties .,spanner's .,go on then .,do you wanna get Tiny_Tears Becky ? go on then .,okay ? do you wanna get Tiny_Tears Becky ? go on then .
166,Becky,1,mine .,mine .,1,1,1,2,1,1,1,Becky/020007.cha,1019,24.233,chandelier .,gwendoline .,herbal .,go on then .,do you wanna get Tiny_Tears Becky ? go on then .,okay ? do you wanna get Tiny_Tears Becky ? go on then .
167,Becky,1,oh .,oh .,1,1,1,1,1,1,1,Becky/020007.cha,1046,24.233,jumpin .,runs .,zat .,it's here Becky .,do you wanna comb her hair ? it's here Becky .,. do you wanna comb her hair ? it's here Becky .
168,Becky,1,thank_you .,thank_you .,2,1,2,2,2,2,2,Becky/020007.cha,1049,24.233,boose devil .,chinnie learned .,batter alligator's .,it's here Becky .,do you wanna comb her hair ? it's here Becky .,. do you wanna comb her hair ? it's here Becky .
169,Becky,1,xxx .,.,0,0,0,0,0,0,0,Becky/020007.cha,1054,24.233,.,.,.,it's here Becky .,do you wanna comb her hair ? it's here Becky .,. do you wanna comb her hair ? it's here Becky .
170,Becky,1,fall down .,fall down .,2,2,2,2,2,2,2,Becky/020007.cha,1056,24.233,swallowed given .,shut gisps .,perros explore .,it's here Becky .,do you wanna comb her hair ? it's here Becky .,. do you wanna comb her hair ? it's here Becky .
171,Becky,1,<fall down> [>] .,fall down .,2,2,2,2,2,2,2,Becky/020007.cha,1059,24.233,themself dontcha [>] .,wonky rests [>] .,supper rah [>] .,it's here Becky .,do you wanna comb her hair ? it's here Becky .,. do you wanna comb her hair ? it's here Becky .
172,Becky,1,xxx .,.,0,0,0,0,0,0,0,Becky/020007.cha,1066,24.233,.,.,.,fall down .,it's here Becky . fall down .,do you wanna comb her hair ? it's here Becky . fall down .
173,Becky,1,hair .,hair .,1,1,1,1,1,1,1,Becky/020007.cha,1075,24.233,trouble .,snuffle .,matches .,hm ?,what are you doing now ? hm ?,fall down . what are you doing now ? hm ?
174,Becky,1,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020007.cha,1081,24.233,baths .,situation .,higgins .,combing her hair ?,hm ? combing her hair ?,what are you doing now ? hm ? combing her hair ?
175,Becky,1,me .,me .,1,1,1,1,1,1,1,Becky/020007.cha,1084,24.233,yo .,j .,crumpled .,combing her hair ?,hm ? combing her hair ?,what are you doing now ? hm ? combing her hair ?
176,Becky,1,her face .,her face .,2,2,2,3,2,2,2,Becky/020007.cha,1103,24.233,alike lil .,cha exercises .,tags pots .,oh that's nice isn't it ?,oh . oh that's nice isn't it ?,comb Mummy's hair . oh . oh that's nice isn't it ?
177,Becky,1,hair .,hair .,1,1,1,1,1,1,1,Becky/020007.cha,1112,24.233,rebecca .,noises .,tripod .,don't comb her face .,no . don't comb her face .,oh that's nice isn't it ? no . don't comb her face .
178,Becky,1,hattie on .,hattie on .,2,2,2,3,2,2,2,Becky/020007.cha,1115,24.233,bulls left .,harmouth newspaper .,shit ip .,don't comb her face .,no . don't comb her face .,oh that's nice isn't it ? no . don't comb her face .
179,Becky,1,whoops .,whoops .,1,1,1,1,1,1,1,Becky/020007.cha,1127,24.233,soldiers .,sweaty .,harmouth .,whoops .,yes . whoops .,he's got his hattie on . yes . whoops .
180,Becky,1,where [* 0is] the juice [/] juice ?,where the juice juice ?,4,3,4,7,4,4,4,Becky/020007.cha,1130,24.233,diapie ringading budoo window ?,mammy jade's les oompa ?,field works pf icecreams ?,whoops .,yes . whoops .,he's got his hattie on . yes . whoops .
181,Becky,1,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020007.cha,1150,24.233,ellipse .,hurricanes .,invite .,shall you sit her in her chair and give her some dinner ?,bit higher up . shall you sit her in her chair and give her some dinner ?,for dolly ? bit higher up . shall you sit her in her chair and give her some dinner ?
182,Becky,1,in there .,in there .,2,2,2,3,2,2,2,Becky/020007.cha,1159,24.233,flipflops frustrating .,roti droopy .,luck lastics .,go on then .,yeah ? go on then .,shall you sit her in her chair and give her some dinner ? yeah ? go on then .
183,Becky,1,no .,no .,1,1,1,1,1,1,1,Becky/020007.cha,1162,24.233,smart .,coco .,yobaby .,go on then .,yeah ? go on then .,shall you sit her in her chair and give her some dinner ? yeah ? go on then .
184,Becky,1,in there .,in there .,2,2,2,3,2,2,2,Becky/020007.cha,1166,24.233,you'll eee .,maple num .,pic face .,go on then .,yeah ? go on then .,shall you sit her in her chair and give her some dinner ? yeah ? go on then .
185,Becky,1,&-er (.) there .,there .,1,1,1,2,1,1,1,Becky/020007.cha,1169,24.233,colors .,cookbook .,motor .,go on then .,yeah ? go on then .,shall you sit her in her chair and give her some dinner ? yeah ? go on then .
186,Becky,1,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020007.cha,1172,24.233,duncan .,shark's .,together .,go on then .,yeah ? go on then .,shall you sit her in her chair and give her some dinner ? yeah ? go on then .
187,Becky,1,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020007.cha,1175,24.233,hiccups .,arthur .,sad .,go on then .,yeah ? go on then .,shall you sit her in her chair and give her some dinner ? yeah ? go on then .
188,Becky,1,dinner .,dinner .,1,1,2,2,2,2,1,Becky/020007.cha,1178,24.233,flamingo .,helps .,latch .,go on then .,yeah ? go on then .,shall you sit her in her chair and give her some dinner ? yeah ? go on then .
189,Becky,1,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020007.cha,1181,24.233,who .,ra's .,grandmothers .,go on then .,yeah ? go on then .,shall you sit her in her chair and give her some dinner ? yeah ? go on then .
190,Becky,1,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020007.cha,1184,24.233,bother .,lp .,rans .,go on then .,yeah ? go on then .,shall you sit her in her chair and give her some dinner ? yeah ? go on then .
191,Becky,1,where's her dinner ?,where's her dinner ?,3,4,5,5,5,5,3,Becky/020007.cha,1187,24.233,rovers nibbled tickle ?,ravioli carting inging ?,yuh yellow pickeded ?,go on then .,yeah ? go on then .,shall you sit her in her chair and give her some dinner ? yeah ? go on then .
192,Becky,1,all wet .,all wet .,2,2,2,2,2,2,2,Becky/020007.cha,1190,24.233,bluped jolly's .,dandelion besides .,rice helicopter .,go on then .,yeah ? go on then .,shall you sit her in her chair and give her some dinner ? yeah ? go on then .
193,Becky,1,piggy [* 0is] all wet .,piggy all wet .,3,3,4,4,4,4,3,Becky/020007.cha,1193,24.233,player low problem .,target lemme whoosh .,tightest bree suits .,go on then .,yeah ? go on then .,shall you sit her in her chair and give her some dinner ? yeah ? go on then .
194,Becky,1,piggy all wet .,piggy all wet .,3,3,4,4,4,4,3,Becky/020007.cha,1200,24.233,we've able broken .,chuff tumbling anothe .,pe marge weared .,what's all wet ?,go on then . what's all wet ?,yeah ? go on then . what's all wet ?
195,Becky,1,finger .,finger .,1,1,2,2,2,2,1,Becky/020007.cha,1211,24.233,smiled .,handle .,rumplestiltskin .,he is a bit isn't he ?,piggy's all wet ? he is a bit isn't he ?,what's all wet ? piggy's all wet ? he is a bit isn't he ?
196,Becky,1,finger .,finger .,1,1,2,2,2,2,1,Becky/020007.cha,1215,24.233,james's .,front .,folder .,he is a bit isn't he ?,piggy's all wet ? he is a bit isn't he ?,what's all wet ? piggy's all wet ? he is a bit isn't he ?
197,Becky,1,is it sore ?,is it sore ?,3,3,3,4,3,3,3,Becky/020007.cha,1221,24.233,where'd lollipops nail ?,wonderland depot tightly ?,spun mic schoo ?,the finger ?,he is a bit isn't he ? the finger ?,piggy's all wet ? he is a bit isn't he ? the finger ?
198,Becky,1,mhm .,mhm .,1,1,1,1,1,1,1,Becky/020007.cha,1224,24.233,boy's .,fresh .,lib .,the finger ?,he is a bit isn't he ? the finger ?,piggy's all wet ? he is a bit isn't he ? the finger ?
199,Becky,1,hard .,hard .,1,1,1,1,1,1,1,Becky/020007.cha,1227,24.233,stick .,cupped .,sugars .,the finger ?,he is a bit isn't he ? the finger ?,piggy's all wet ? he is a bit isn't he ? the finger ?
200,Becky,1,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020007.cha,1233,24.233,doink .,staring .,tippietoe .,hard is it ?,the finger ? hard is it ?,he is a bit isn't he ? the finger ? hard is it ?
201,Becky,1,in there .,in there .,2,2,2,3,2,2,2,Becky/020007.cha,1239,24.233,lunchtime cowcatcher .,silvery peppermint .,hahahahachoo huggo .,why's it hard ?,hard is it ? why's it hard ?,the finger ? hard is it ? why's it hard ?
202,Becky,1,yeah [<] .,yeah .,1,1,1,1,1,1,1,Becky/020007.cha,1254,24.233,neigh [<] .,tootoot [<] .,hurtin [<] .,yeah ?,it's just a bit sore isn't it ? yeah ?,mhm . it's just a bit sore isn't it ? yeah ?
203,Becky,1,hurt it .,hurt it .,2,2,2,2,2,2,2,Becky/020007.cha,1257,24.233,tar paints .,scratchy gorillafruit .,fag sauce .,yeah ?,it's just a bit sore isn't it ? yeah ?,mhm . it's just a bit sore isn't it ? yeah ?
